GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,TIME_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_SCORE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,EXACT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,20900332,481,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,2,62,Made Shot,Driving Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,1,1,20091212,DET,GSW
Shot Chart Detail,20900345,281,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,25,1525,Made Shot,Driving Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,1,1,20091214,PHI,GSW
Shot Chart Detail,20900345,492,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,54,294,Made Shot,Driving Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,1,1,20091214,PHI,GSW
Shot Chart Detail,20900345,532,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,17,77,Made Shot,Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,1,1,20091214,PHI,GSW
Shot Chart Detail,20900409,15,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,55,2755,Made Shot,Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,1,1,20091222,MEM,GSW
Shot Chart Detail,20900409,72,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,38,2438,Made Shot,Driving Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,1,1,20091222,MEM,GSW
Shot Chart Detail,20900419,148,201939,Stephen Curry,1610612744,Golden State Warriors,2,8,43,1963,Made Shot,Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,1,1,20091223,NOH,GSW
Shot Chart Detail,20900419,209,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,27,1647,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,1,1,20091223,NOH,GSW
Shot Chart Detail,20900458,13,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,4,2764,Made Shot,Driving Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,1,1,20091229,LAL,GSW
Shot Chart Detail,20900458,226,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,26,1586,Made Shot,Driving Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,1,1,20091229,LAL,GSW
Shot Chart Detail,20900458,316,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,53,1133,Made Shot,Driving Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,1,1,20091229,LAL,GSW
Shot Chart Detail,20900487,57,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,58,2458,Made Shot,Driving Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,1,1,20100102,POR,GSW
Shot Chart Detail,20900511,191,201939,Stephen Curry,1610612744,Golden State Warriors,2,8,38,1958,Made Shot,Driving Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,1,1,20100106,MIN,GSW
Shot Chart Detail,20900511,203,201939,Stephen Curry,1610612744,Golden State Warriors,2,7,4,1864,Made Shot,Driving Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,1,1,20100106,MIN,GSW
Shot Chart Detail,20900581,394,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,38,878,Made Shot,Driving Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,1,1,20100115,GSW,MIL
Shot Chart Detail,20900644,91,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,56,2336,Made Shot,Driving Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,1,1,20100123,PHX,GSW
Shot Chart Detail,20900644,246,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,27,1527,Made Shot,Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,1,1,20100123,PHX,GSW
Shot Chart Detail,20900644,544,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,11,11,Made Shot,Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,1,1,20100123,PHX,GSW
Shot Chart Detail,20900662,80,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,9,2529,Made Shot,Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,1,1,20100126,SAC,GSW
Shot Chart Detail,20900662,437,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,12,912,Made Shot,Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,1,1,20100126,SAC,GSW
Shot Chart Detail,20900717,490,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,24,264,Made Shot,Driving Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,1,1,20100202,HOU,GSW
Shot Chart Detail,20900778,258,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,46,1366,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,0,0.7,7,0,1,1,20100210,GSW,LAC
Shot Chart Detail,20900790,411,201939,Stephen Curry,1610612744,Golden State Warriors,4,11,47,707,Made Shot,Driving Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,1,1,20100216,LAL,GSW
Shot Chart Detail,20900790,536,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,31,91,Made Shot,Driving Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,1,1,20100216,LAL,GSW
Shot Chart Detail,20900800,471,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,54,294,Made Shot,Driving Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,0,0.9219544457,7,6,1,1,20100217,GSW,SAC
Shot Chart Detail,20900829,45,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,29,2549,Made Shot,Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,1,1,20100221,GSW,ATL
Shot Chart Detail,20900829,448,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,15,315,Made Shot,Driving Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,0,0.632455532,2,6,1,1,20100221,GSW,ATL
Shot Chart Detail,20900877,160,201939,Stephen Curry,1610612744,Golden State Warriors,2,8,44,1964,Made Shot,Tip Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,1,1,20100227,GSW,DET
Shot Chart Detail,20900896,42,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,1,2641,Made Shot,Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,1,1,20100302,MIA,GSW
Shot Chart Detail,20900900,27,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,0,2700,Made Shot,Driving Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,1,1,20100303,ORL,GSW
Shot Chart Detail,20900900,420,201939,Stephen Curry,1610612744,Golden State Warriors,4,8,15,495,Made Shot,Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,1,1,20100303,ORL,GSW
Shot Chart Detail,20900919,90,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,47,2387,Made Shot,Tip Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,1,1,20100305,ATL,GSW
Shot Chart Detail,20900919,543,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,49,49,Made Shot,Running Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,0,0.8602325267,7,-5,1,1,20100305,ATL,GSW
Shot Chart Detail,20900925,127,201939,Stephen Curry,1610612744,Golden State Warriors,2,10,30,2070,Made Shot,Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,1,1,20100306,CHA,GSW
Shot Chart Detail,20900944,347,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,44,944,Made Shot,Driving Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,1,1,20100308,NOH,GSW
Shot Chart Detail,20900963,59,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,48,2568,Made Shot,Driving Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,0,0.3,0,3,1,1,20100311,GSW,POR
Shot Chart Detail,20900995,407,201939,Stephen Curry,1610612744,Golden State Warriors,4,9,11,551,Made Shot,Driving Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,0,0.9219544457,2,9,1,1,20100315,GSW,LAL
Shot Chart Detail,20901032,50,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,47,2567,Made Shot,Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,1,1,20100320,MEM,GSW
Shot Chart Detail,20901032,87,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,33,2373,Made Shot,Driving Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,1,1,20100320,MEM,GSW
Shot Chart Detail,20901032,265,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,37,1477,Made Shot,Reverse Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,1,1,20100320,MEM,GSW
Shot Chart Detail,20901096,11,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,56,2816,Made Shot,Driving Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,1,1,20100328,LAC,GSW
Shot Chart Detail,20901096,343,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,21,1101,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,1,1,20100328,LAC,GSW
Shot Chart Detail,20901145,456,201939,Stephen Curry,1610612744,Golden State Warriors,4,6,55,415,Made Shot,Tip Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,1,1,20100404,TOR,GSW
Shot Chart Detail,20901152,341,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,12,912,Made Shot,Driving Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,0,0.2,0,-2,1,1,20100406,WAS,GSW
Shot Chart Detail,20901163,35,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,13,2593,Made Shot,Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,1,1,20100407,MIN,GSW
Shot Chart Detail,20901194,47,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,23,2543,Made Shot,Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,1,1,20100410,LAC,GSW
Shot Chart Detail,20901214,348,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,31,931,Made Shot,Reverse Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,0,0.6,0,6,1,1,20100413,GSW,UTA
Shot Chart Detail,20901229,149,201939,Stephen Curry,1610612744,Golden State Warriors,2,9,18,1998,Made Shot,Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,1,1,20100414,POR,GSW
Shot Chart Detail,20901229,334,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,29,869,Made Shot,Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,1,1,20100414,POR,GSW
Shot Chart Detail,20901229,412,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,57,357,Made Shot,Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,1,1,20100414,POR,GSW
